frame_index,filename,leaf_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,base_x,base_y,tip_x,tip_y,image_width,image_height,is_manual
0,31_04_HDR_20250430-0700.jpg,11,0.8828125,0.5520833333333334,0.9453125,0.7208333333333333,0.9140625,0.5635416666666667,0.9109375,0.7104166666666667,1280,960,True
0,31_04_HDR_20250430-0700.jpg,12,0.6265625,0.215625,0.6859375,0.3541666666666667,0.65625,0.22604166666666667,0.6546875,0.34375,1280,960,True
0,31_04_HDR_20250430-0700.jpg,13,0.3109375,0.471875,0.3734375,0.6010416666666667,0.32890625,0.4822916666666667,0.353125,0.590625,1280,960,True
0,31_04_HDR_20250430-0700.jpg,14,0.790625,0.28854166666666664,0.871875,0.3458333333333333,0.8640625,0.3229166666666667,0.7984375,0.31979166666666664,1280,960,True
1,31_04_HDR_20250430-0701.jpg,0,0.4226569652557373,0.518647829691569,0.5392063140869141,0.6398494084676106,0.5156507134437561,0.5292853911717733,0.4304915308952332,0.6295493284861247,1280,960,False
1,31_04_HDR_20250430-0701.jpg,1,0.6252218246459961,0.47404581705729165,0.7243268013000488,0.5729583104451498,0.643881094455719,0.5064489761988322,0.7164425611495971,0.5536959966023763,1280,960,False
1,31_04_HDR_20250430-0701.jpg,2,0.5547670841217041,0.6874038060506185,0.6333115100860596,0.8091355641682942,0.6094371438026428,0.6978955427805583,0.5788855433464051,0.799006462097168,1280,960,False
1,31_04_HDR_20250430-0701.jpg,3,0.6720272064208984,0.7332352956136068,0.7982595443725586,0.8271211624145508,0.7901937007904053,0.7751880486806234,0.6797865509986878,0.8166495323181152,1280,960,False
1,31_04_HDR_20250430-0701.jpg,4,0.6572378158569336,0.5836029052734375,0.7815096855163575,0.6863730112711589,0.765782630443573,0.6240957419077555,0.6649519562721252,0.6760021845499674,1280,960,False
1,31_04_HDR_20250430-0701.jpg,5,0.682828712463379,0.3968386650085449,0.7493995189666748,0.5201697985331217,0.7061768651008606,0.4074772834777832,0.7235652089118958,0.5098551591237386,1280,960,False
1,31_04_HDR_20250430-0701.jpg,6,0.4245143890380859,0.41257381439208984,0.528366994857788,0.5127320289611816,0.5204641103744507,0.4417278528213501,0.43226855993270874,0.5025918165842692,1280,960,False
1,31_04_HDR_20250430-0701.jpg,7,0.2611993312835693,0.3084475835164388,0.3595964670181274,0.42613525390625,0.35176714658737185,0.31889935334523517,0.2690632104873657,0.4158535401026408,1280,960,False
1,31_04_HDR_20250430-0701.jpg,8,0.20256688594818115,0.16240960756937664,0.29398882389068604,0.26787576675415037,0.2860783636569977,0.17291228771209716,0.2103159487247467,0.2574475566546122,1280,960,False
1,31_04_HDR_20250430-0701.jpg,9,0.006143322587013245,0.6453351338704427,0.1304483413696289,0.7772786458333333,0.014304417744278907,0.6739936669667562,0.12261886894702911,0.7670714060465494,1280,960,False
1,31_04_HDR_20250430-0701.jpg,10,0.5565585613250732,0.1344634691874186,0.6318132877349854,0.25216355323791506,0.6237267136573792,0.14496354262034097,0.5641786694526673,0.24183950821558634,1280,960,False
1,31_04_HDR_20250430-0701.jpg,11,0.882960033416748,0.5516593297322591,0.9456769943237304,0.7206884384155273,0.9140544891357422,0.5632940928141276,0.911011004447937,0.7104337215423584,1280,960,False
1,31_04_HDR_20250430-0701.jpg,12,0.6269065856933593,0.21563488642374676,0.6863961219787598,0.35403645833333336,0.6563766598701477,0.22629822889963785,0.6546808362007142,0.34372189044952395,1280,960,False
1,31_04_HDR_20250430-0701.jpg,13,0.3110363960266113,0.47199087142944335,0.37356464862823485,0.600805155436198,0.3289801239967346,0.4824613253275553,0.35314190983772276,0.5905239899953206,1280,960,False
1,31_04_HDR_20250430-0701.jpg,14,0.7908740997314453,0.2884643236796061,0.8720434188842774,0.34562705357869467,0.8640851497650146,0.3229655186335246,0.7985177755355835,0.319595193862915,1280,960,False
2,31_04_HDR_20250430-0702.jpg,0,0.4228194713592529,0.5189692815144856,0.5391860485076905,0.6401600519816081,0.5156792116165161,0.52924591700236,0.43050613641738894,0.6297185746828714,1280,960,False
2,31_04_HDR_20250430-0702.jpg,1,0.6250240802764893,0.4741305033365885,0.7243853092193604,0.5733858108520508,0.6438845700025558,0.5064872169494629,0.7162909376621246,0.5541247455279031,1280,960,False
2,31_04_HDR_20250430-0702.jpg,2,0.5548534393310547,0.6875556310017904,0.6332327842712402,0.8095306396484375,0.6094146478176117,0.6978412675857544,0.5788723284006119,0.7990154178937277,1280,960,False
2,31_04_HDR_20250430-0702.jpg,3,0.6721127033233643,0.7334051767985026,0.7981812953948975,0.8271838506062825,0.7901740407943725,0.775160923798879,0.679799925684929,0.8165747427940369,1280,960,False
2,31_04_HDR_20250430-0702.jpg,4,0.657275390625,0.5837776819864909,0.781467866897583,0.6864163080851237,0.7657724064588547,0.6240802160898845,0.6651004582643509,0.6759204045931498,1280,960,False
2,31_04_HDR_20250430-0702.jpg,5,0.6828789710998535,0.39717480341593425,0.7492568492889404,0.5204569498697916,0.7061629527807236,0.40739158511161805,0.7235374987125397,0.5099722385406494,1280,960,False
2,31_04_HDR_20250430-0702.jpg,6,0.42467384338378905,0.4128864288330078,0.5284553050994873,0.5133469899495443,0.5204885989427567,0.4417648108800252,0.43230914294719697,0.5026544257005056,1280,960,False
2,31_04_HDR_20250430-0702.jpg,7,0.2616168260574341,0.30855868657430013,0.35981223583221433,0.4264156659444173,0.3518333315849304,0.31889010429382325,0.26928689211606976,0.41646744290987653,1280,960,False
2,31_04_HDR_20250430-0702.jpg,8,0.20271000862121583,0.16256715456644694,0.2940839767456055,0.2680616537729899,0.28607325971126557,0.17290690600872038,0.21045145869255064,0.25761973718802134,1280,960,False
2,31_04_HDR_20250430-0702.jpg,9,0.006354290246963501,0.6453879674275717,0.13052065372467042,0.7776294708251953,0.014374133311212062,0.673984026114146,0.12262431755661965,0.7672634021441141,1280,960,False
2,31_04_HDR_20250430-0702.jpg,10,0.5564973831176758,0.13472131093343098,0.6317165851593017,0.2523042360941569,0.6237327128648757,0.14503139992554984,0.5640532869100571,0.2421840739250183,1280,960,False
2,31_04_HDR_20250430-0702.jpg,11,0.8828381538391114,0.5516071319580078,0.945671558380127,0.7209220886230469,0.9140285372734069,0.5631924843788148,0.9110002350807189,0.7103898040453593,1280,960,False
2,31_04_HDR_20250430-0702.jpg,12,0.6268166065216064,0.21610819498697917,0.6862812995910644,0.3541545550028483,0.6563877588510513,0.2264013103644053,0.6545787543058396,0.3440540214379629,1280,960,False
2,31_04_HDR_20250430-0702.jpg,13,0.31124541759490965,0.4721754709879557,0.3736841678619385,0.6009779612223307,0.3289463648200035,0.48249536474545796,0.353104954957962,0.5905264647801718,1280,960,False
2,31_04_HDR_20250430-0702.jpg,14,0.7908242225646973,0.2884748140970866,0.8719029426574707,0.34557902018229164,0.8640601027011872,0.32293893734614054,0.7985056668519974,0.31953895847002667,1280,960,False
3,31_04_HDR_20250430-0703.jpg,0,0.42258343696594236,0.5191077868143718,0.5389276504516601,0.6402711868286133,0.5156825146079063,0.5292599786321321,0.4305156396329403,0.6300686633586884,1280,960,False
3,31_04_HDR_20250430-0703.jpg,1,0.6246419906616211,0.47441123326619467,0.7240893840789795,0.573695182800293,0.6439420257508754,0.5066509373982747,0.7160989110171795,0.5548288828134537,1280,960,False
3,31_04_HDR_20250430-0703.jpg,2,0.5546482086181641,0.6874560674031576,0.6330660343170166,0.8096513112386068,0.6094158391654492,0.6978936636447907,0.578831630051136,0.7991121317942937,1280,960,False
3,31_04_HDR_20250430-0703.jpg,3,0.6718812942504883,0.7334994633992513,0.797927713394165,0.8272851308186849,0.7902158027887344,0.7752437184254328,0.6797951886057854,0.8166095225016275,1280,960,False
3,31_04_HDR_20250430-0703.jpg,4,0.6570133686065673,0.5840415318806966,0.7812591552734375,0.6864277521769205,0.7657936611771584,0.6241358504692713,0.6652882641553879,0.6758774387836456,1280,960,False
3,31_04_HDR_20250430-0703.jpg,5,0.6826088428497314,0.39735399881998695,0.7490373611450195,0.520668888092041,0.7061013694107532,0.4073979177077611,0.7235082052648067,0.5102897927165031,1280,960,False
3,31_04_HDR_20250430-0703.jpg,6,0.42441725730895996,0.4131190617879232,0.5281591415405273,0.5134549140930176,0.5205199374258518,0.44187543720006944,0.43238458976149563,0.5028831054766972,1280,960,False
3,31_04_HDR_20250430-0703.jpg,7,0.2612491846084595,0.3085911432902018,0.35953488349914553,0.4264882405598958,0.35189762711524963,0.3189550879597664,0.26959621131420136,0.41734200914700825,1280,960,False
3,31_04_HDR_20250430-0703.jpg,8,0.20239315032958985,0.16250572204589844,0.29374065399169924,0.2678111394246419,0.28605418987572195,0.17290520921349525,0.21061218053102496,0.2578775255382061,1280,960,False
3,31_04_HDR_20250430-0703.jpg,9,0.006089745461940766,0.6459135055541992,0.13028773069381713,0.7779608408610026,0.014470310402102768,0.6740876859426499,0.12259185817092658,0.7676102270682653,1280,960,False
3,31_04_HDR_20250430-0703.jpg,10,0.5561587333679199,0.13462772369384765,0.6313769817352295,0.2524735768636068,0.623763217329979,0.1452226177851359,0.5638651765882969,0.24268881698449452,1280,960,False
3,31_04_HDR_20250430-0703.jpg,11,0.8827170372009278,0.5520097732543945,0.9456229209899902,0.7209576924641927,0.9139841362833977,0.5631111357609431,0.9110291662812233,0.7103946620225906,1280,960,False
3,31_04_HDR_20250430-0703.jpg,12,0.6265260696411132,0.21615816752115885,0.6860527992248535,0.35419654846191406,0.656376224309206,0.22660942087570826,0.6544229680299759,0.34450935473044714,1280,960,False
3,31_04_HDR_20250430-0703.jpg,13,0.3109675645828247,0.4721372922261556,0.3733661413192749,0.6009378433227539,0.3288783188909292,0.48260786791642507,0.3530478853732347,0.590549524029096,1280,960,False
3,31_04_HDR_20250430-0703.jpg,14,0.7904977798461914,0.28860820134480797,0.8717692375183106,0.34583651224772133,0.8640063035488129,0.32291236986716587,0.7985038471221924,0.31944070527950924,1280,960,False
4,31_04_HDR_20250430-0704.jpg,0,0.43056455850601194,0.529088020324707,0.5312342643737793,0.6303955594698588,0.5157109797000885,0.5292721073826154,0.43057072654366496,0.6303585008780161,1280,960,False
4,31_04_HDR_20250430-0704.jpg,1,0.6323863297700882,0.4858682990074158,0.7156844437122345,0.5632032553354899,0.6440217520296574,0.5067616774638494,0.715910030156374,0.5555067855119705,1280,960,False
4,31_04_HDR_20250430-0704.jpg,2,0.5625122845172882,0.6976241668065389,0.6252987563610077,0.7990512410799663,0.6094470439851284,0.6979400928815206,0.5787573379278184,0.799215945204099,1280,960,False
4,31_04_HDR_20250430-0704.jpg,3,0.6798534244298935,0.7435191750526429,0.7900954008102417,0.816639264424642,0.7901597371697425,0.7752630641063054,0.6797932389378547,0.8165961448351542,1280,960,False
4,31_04_HDR_20250430-0704.jpg,4,0.6656944662332535,0.5941344579060872,0.7733163833618164,0.6755932847658793,0.7658048155903816,0.6241163239876429,0.6655424124002456,0.6757866060733796,1280,960,False
4,31_04_HDR_20250430-0704.jpg,5,0.6902957260608673,0.4070487916469574,0.73913733959198,0.5104405562082927,0.7060848520696164,0.40734812180201213,0.7234778760373592,0.5105170372128487,1280,960,False
4,31_04_HDR_20250430-0704.jpg,6,0.4324714750051498,0.4248476207256317,0.5205865532159806,0.502904862165451,0.520593325048685,0.44201119293769203,0.43249740555882454,0.5030459584792455,1280,960,False
4,31_04_HDR_20250430-0704.jpg,7,0.2701816186308861,0.31885310808817546,0.3520980715751648,0.41892305413881936,0.35202953457832337,0.31904464910427727,0.27001575514674186,0.41835716724395755,1280,960,False
4,31_04_HDR_20250430-0704.jpg,8,0.21099349856376648,0.17288537919521332,0.2860528439283371,0.2583084593216578,0.28608721502125267,0.1729516725242138,0.21087453708052636,0.2581534212330977,1280,960,False
4,31_04_HDR_20250430-0704.jpg,9,0.014383996091783046,0.655831774075826,0.12264611199498177,0.768031386534373,0.014609618145041168,0.6741611315806707,0.12262784827500581,0.7679119739929835,1280,960,False
4,31_04_HDR_20250430-0704.jpg,10,0.5635517567396164,0.1453028291463852,0.6237567096948624,0.24356233676274616,0.6238335302472114,0.14544577091932298,0.5636833529174328,0.24326464474201204,1280,960,False
4,31_04_HDR_20250430-0704.jpg,11,0.8905081868171691,0.562786050637563,0.93696910738945,0.7102141340573629,0.9139530661702157,0.5630261967579524,0.9110374715924262,0.7103656341632207,1280,960,False
4,31_04_HDR_20250430-0704.jpg,12,0.6347167998552322,0.22681363622347514,0.6759785026311874,0.34538254539171853,0.6564184175431729,0.2268276615937551,0.6543136686086655,0.3450837754209836,1280,960,False
4,31_04_HDR_20250430-0704.jpg,13,0.3184434980154037,0.48263152241706847,0.365588116645813,0.590536363919576,0.32887081913650035,0.48265941301981613,0.35301364116370676,0.5905888622999191,1280,960,False
4,31_04_HDR_20250430-0704.jpg,14,0.7984572321176528,0.298625655968984,0.863959914445877,0.3350597520669301,0.863975927233696,0.32284142325321835,0.7985346436500549,0.3193649865190188,1280,960,False
5,31_04_HDR_20250430-0705.jpg,0,0.4305162660777569,0.5292369748155276,0.5311719894409179,0.6309171100457509,0.5157881240546703,0.5291673002640407,0.4306477706134319,0.6305971207221349,1280,960,False
5,31_04_HDR_20250430-0705.jpg,1,0.6323508799076081,0.48648268977801007,0.7154461167752743,0.5636047879854839,0.6441346035897733,0.50685015330712,0.7157291196286678,0.5561670603354772,1280,960,False
5,31_04_HDR_20250430-0705.jpg,2,0.56240129545331,0.698178646961848,0.6252841949462891,0.7994419028361638,0.6095326426625252,0.6979063771168391,0.5787551555037498,0.7992075552543004,1280,960,False
5,31_04_HDR_20250430-0705.jpg,3,0.6796638146042824,0.7438496232032776,0.7900525599718093,0.817031987508138,0.7901727767288685,0.7751623501380285,0.6798773421347141,0.8165413514773051,1280,960,False
5,31_04_HDR_20250430-0705.jpg,4,0.6657827794551849,0.5945571899414063,0.7733027935028076,0.6758268376191457,0.7658643229305744,0.624021588563919,0.6659194903075696,0.6756163475910822,1280,960,False
5,31_04_HDR_20250430-0705.jpg,5,0.6902153201401233,0.4073233296473821,0.7385413356125354,0.5109627708792687,0.7060914860665799,0.407151997089386,0.723502853512764,0.5106787419319153,1280,960,False
5,31_04_HDR_20250430-0705.jpg,6,0.4324084840714931,0.42548578878243765,0.5204691924154758,0.5032267322142919,0.5206874699890613,0.4420478721459707,0.4326098044216633,0.5030501834551493,1280,960,False
5,31_04_HDR_20250430-0705.jpg,7,0.2702965959906578,0.31907491832971574,0.35188397765159607,0.41999783118565875,0.3521376700699329,0.31907666961352027,0.2704204864054918,0.4194104282061259,1280,960,False
5,31_04_HDR_20250430-0705.jpg,8,0.21095985919237137,0.17290818269054095,0.2858421508222818,0.25858060841759045,0.2861028327047825,0.17291776498158773,0.21115692704916,0.25839315752188363,1280,960,False
5,31_04_HDR_20250430-0705.jpg,9,0.014232832379639149,0.6562158107757569,0.12249395307153463,0.7684007912874222,0.014696174659766257,0.6742877519130707,0.12268176686018706,0.7681724870204926,1280,960,False
5,31_04_HDR_20250430-0705.jpg,10,0.5631219483911991,0.14574775596459708,0.6235900223255157,0.24419038196404774,0.6239004600048065,0.14560161029299099,0.5634633064270019,0.24386289323369664,1280,960,False
5,31_04_HDR_20250430-0705.jpg,11,0.8905035868287087,0.5631349235773087,0.9368455693125725,0.7104409565528234,0.9140163820981979,0.562943512002627,0.9110927933454513,0.7102110904455186,1280,960,False
5,31_04_HDR_20250430-0705.jpg,12,0.6345339857041836,0.22708221922318142,0.6750990383327007,0.3460266664624214,0.6565094166994095,0.2269232383867105,0.6541799044609069,0.3456708308060964,1280,960,False
5,31_04_HDR_20250430-0705.jpg,13,0.3180514261126518,0.4828541825215022,0.3654345512390137,0.5907402962446213,0.32884277030825615,0.4826154351234436,0.3529671550542116,0.5905415616432826,1280,960,False
5,31_04_HDR_20250430-0705.jpg,14,0.798428401350975,0.2986801634232203,0.8637935042381286,0.3351089432835579,0.8640019053220749,0.3226889042059581,0.7985990077257157,0.3192470935980479,1280,960,False
6,31_04_HDR_20250430-0706.jpg,0,0.4307448998093605,0.5291251401106517,0.5313639163970947,0.630881929397583,0.515978421419859,0.5290167643626531,0.4307965533435345,0.6308486872911453,1280,960,False
6,31_04_HDR_20250430-0706.jpg,1,0.6325678750872612,0.4868717730045319,0.7155698969960212,0.5635075092315673,0.6443919728696346,0.5069200274348259,0.7156062696874141,0.5568970296780268,1280,960,False
6,31_04_HDR_20250430-0706.jpg,2,0.5625641033053398,0.6980526189009348,0.6255280911922455,0.7992379645506541,0.6097178927063942,0.6978819614648819,0.5787683829665184,0.7991664105653763,1280,960,False
6,31_04_HDR_20250430-0706.jpg,3,0.6798299580812455,0.7436787863572438,0.7901667162775994,0.816822624206543,0.7902242965996266,0.7750142731269201,0.6799985636770726,0.8164231292406718,1280,960,False
6,31_04_HDR_20250430-0706.jpg,4,0.6663210570812226,0.5942032496134441,0.7735774993896485,0.6755021810531616,0.7660390634834766,0.6238618290424347,0.6664095406234265,0.6754134343067805,1280,960,False
6,31_04_HDR_20250430-0706.jpg,5,0.6903903126716614,0.4070063521464666,0.7383181288838386,0.5108893543481827,0.7061781106889248,0.4068902365366618,0.7236108201742172,0.5108476257324219,1280,960,False
6,31_04_HDR_20250430-0706.jpg,6,0.4328909680247307,0.42471653620402017,0.5209214329719544,0.5031296273072561,0.5208744879066944,0.44206703623135885,0.4328107984364033,0.503051073551178,1280,960,False
6,31_04_HDR_20250430-0706.jpg,7,0.2711095504462719,0.31931205590566,0.3524435043334961,0.42079437772432965,0.35237379506230354,0.3191506040096283,0.271017704680562,0.42061449527740474,1280,960,False
6,31_04_HDR_20250430-0706.jpg,8,0.21169116869568824,0.17305859078963598,0.2863414496183395,0.25883857856194176,0.2862567664682865,0.1729398794968923,0.2116148766875267,0.2587711900472641,1280,960,False
6,31_04_HDR_20250430-0706.jpg,9,0.014644378563389182,0.6560280243555705,0.12281579189002514,0.7683707137902578,0.014837443553842606,0.6742655154069265,0.1228017709776759,0.7683703712622325,1280,960,False
6,31_04_HDR_20250430-0706.jpg,10,0.5634619429707527,0.1459959015250206,0.6243523523211479,0.24462602535883585,0.6241291427612305,0.1458401524523894,0.5633614528179168,0.24448515618840852,1280,960,False
6,31_04_HDR_20250430-0706.jpg,11,0.8905515879392624,0.5627849658330282,0.9367468982934952,0.7101266324520111,0.9141089361906051,0.5627779636780421,0.9111944144964218,0.7099985736608505,1280,960,False
6,31_04_HDR_20250430-0706.jpg,12,0.6351122871041298,0.22714275668064754,0.6751984223723412,0.34649189511934914,0.656788654923439,0.22705181196331978,0.6541499102115631,0.34629787643750504,1280,960,False
6,31_04_HDR_20250430-0706.jpg,13,0.3182918667793274,0.4826652636130651,0.36573741436004636,0.590585180123647,0.3288889269530773,0.48258476972579956,0.35300655968487266,0.5904909453789393,1280,960,False
6,31_04_HDR_20250430-0706.jpg,14,0.7988405823707581,0.2983722229798635,0.864079037308693,0.33476972579956055,0.8641003054380416,0.3224889568487803,0.7987935096025467,0.3190812456607819,1280,960,False
7,31_04_HDR_20250430-0707.jpg,0,0.43101719170808794,0.5288619125882784,0.5316158294677734,0.6309364845355352,0.5160960212349892,0.5289582249522209,0.4309146811068058,0.6310652045408884,1280,960,False
7,31_04_HDR_20250430-0707.jpg,1,0.6326906487345696,0.4869841222961744,0.7156682565808297,0.5634387314319611,0.6445906390249729,0.5070412183801333,0.7155512294173241,0.5574094092845917,1280,960,False
7,31_04_HDR_20250430-0707.jpg,2,0.5629470773041249,0.6978037188450495,0.6259238474071026,0.7990720232327779,0.6099329699575902,0.6979571455717086,0.5787800221145153,0.7991876626014709,1280,960,False
7,31_04_HDR_20250430-0707.jpg,3,0.6803457193076611,0.7432823518911997,0.790433993190527,0.8165978749593099,0.7903189903497696,0.7749422732988993,0.680131239593029,0.8164384460449219,1280,960,False
7,31_04_HDR_20250430-0707.jpg,4,0.6669732801616192,0.5939861297607422,0.7739048957824707,0.6751483490069707,0.7662449441850185,0.6237913634379705,0.666793055087328,0.6753249051173529,1280,960,False
7,31_04_HDR_20250430-0707.jpg,5,0.6904851265251637,0.4066108465194702,0.7381279177963733,0.5108488067984581,0.7062342785298824,0.40674439241488775,0.7237240101397038,0.5110192435979843,1280,960,False
7,31_04_HDR_20250430-0707.jpg,6,0.4330483376979828,0.42467582325140635,0.5211135298013687,0.5029514481623968,0.5210056412220001,0.44210551102956136,0.4329323434829712,0.503067570924759,1280,960,False
7,31_04_HDR_20250430-0707.jpg,7,0.27145298235118387,0.31913545578718183,0.3525404132902622,0.42126530408859253,0.35248963385820387,0.319232305586338,0.27140478588640693,0.4213439937432607,1280,960,False
7,31_04_HDR_20250430-0707.jpg,8,0.21193445846438408,0.1728142835199833,0.2863495651632547,0.2588436685502529,0.2863301195949316,0.17293851132194202,0.21191084064543247,0.25898342008392017,1280,960,False
7,31_04_HDR_20250430-0707.jpg,9,0.014731019642204047,0.6562041252851486,0.12297774665057659,0.7685153692960739,0.014901836551725865,0.6742920325199763,0.12287784807384014,0.7685068901379903,1280,960,False
7,31_04_HDR_20250430-0707.jpg,10,0.5632096506655216,0.14591717446843783,0.624238733947277,0.2448788118859132,0.6242437463998795,0.1460645464559396,0.563244405835867,0.2448977632323901,1280,960,False
7,31_04_HDR_20250430-0707.jpg,11,0.8907897740602493,0.5626615782578787,0.9368708819150925,0.7097327033678691,0.914231992661953,0.5627750192085902,0.9112973868846893,0.709820679028829,1280,960,False
7,31_04_HDR_20250430-0707.jpg,12,0.6352003522217273,0.22700274561842282,0.6746170274913311,0.34667316526174546,0.6569490468502044,0.2271196328600248,0.6541292081773281,0.34674061278502144,1280,960,False
7,31_04_HDR_20250430-0707.jpg,13,0.3183258596807718,0.48237224817276003,0.3657519817352295,0.5903247912724813,0.3289396318793297,0.48250134954849877,0.35303207002580167,0.5904685384035111,1280,960,False
7,31_04_HDR_20250430-0707.jpg,14,0.7989585429430008,0.2981201435128848,0.8642203330993652,0.3342562933762868,0.8641847142577171,0.32233941356341045,0.7989659461379051,0.3189417158563932,1280,960,False
8,31_04_HDR_20250430-0709.jpg,0,0.4311398506164551,0.5287717739741008,0.5317273616790772,0.6311123530069987,0.5162572357058525,0.5288467882076899,0.43103013813495633,0.6312637563546499,1280,960,False
8,31_04_HDR_20250430-0709.jpg,1,0.6328133046627045,0.48738576968510944,0.7156626343727112,0.5635688622792562,0.6447732841968536,0.5071055077513059,0.7154576660692692,0.5579249451557795,1280,960,False
8,31_04_HDR_20250430-0709.jpg,2,0.5631591200828552,0.6977506558100383,0.6260398685932159,0.7990289211273194,0.610150962471962,0.6979807430505752,0.5788231407105923,0.7991757708787918,1280,960,False
8,31_04_HDR_20250430-0709.jpg,3,0.6802999019622803,0.7431411186854044,0.7903728127479553,0.8163511912027995,0.7904369765520096,0.774817159374555,0.6803100287914277,0.8163694981733958,1280,960,False
8,31_04_HDR_20250430-0709.jpg,4,0.667276120185852,0.5940335591634115,0.7741525173187256,0.6749965190887451,0.7664338611066341,0.623695829709371,0.6672036342322827,0.6752082858482996,1280,960,False
8,31_04_HDR_20250430-0709.jpg,5,0.6906624257564544,0.40646186272303264,0.7377788782119751,0.5110966404279073,0.706295242011547,0.4065724020202955,0.7238242381811142,0.5111703460415205,1280,960,False
8,31_04_HDR_20250430-0709.jpg,6,0.4332347273826599,0.42490655978520714,0.5212817311286926,0.5030426979064941,0.521116576641798,0.4421514311432838,0.4330609534680844,0.5030729462703069,1280,960,False
8,31_04_HDR_20250430-0709.jpg,7,0.2720477759838104,0.31937748193740845,0.35290300846099854,0.42209190924962364,0.35262047573924066,0.3193280132611592,0.2717733589559793,0.42205820918083187,1280,960,False
8,31_04_HDR_20250430-0709.jpg,8,0.21249539852142335,0.17303296128908793,0.28669782280921935,0.2592846353848775,0.2864147390425205,0.17296713024377824,0.21219874270260336,0.2592289759715398,1280,960,False
8,31_04_HDR_20250430-0709.jpg,9,0.01485255490988493,0.6561648448308309,0.12307525128126144,0.7685335954030355,0.014994085584767164,0.6743375468254089,0.12299676056951285,0.7686965066194534,1280,960,False
8,31_04_HDR_20250430-0709.jpg,10,0.5634619653224945,0.1462371011575063,0.6247078955173493,0.24516822497049967,0.6243973562121392,0.14627798611919085,0.5631344473361969,0.2452913541595141,1280,960,False
8,31_04_HDR_20250430-0709.jpg,11,0.890801215171814,0.5625223000844319,0.936716628074646,0.7094784418741862,0.914340490102768,0.5627362449963887,0.9113621619343757,0.7095846591393152,1280,960,False
8,31_04_HDR_20250430-0709.jpg,12,0.6356703102588653,0.227217702070872,0.6745179235935211,0.34691510995229086,0.6571292124688626,0.2271587691704432,0.6541283203661441,0.3472029921412468,1280,960,False
8,31_04_HDR_20250430-0709.jpg,13,0.31840122044086455,0.48240063190460203,0.36596605777740476,0.590268095334371,0.3290147440880537,0.4824353727698326,0.3530516740679741,0.5904566431045531,1280,960,False
8,31_04_HDR_20250430-0709.jpg,14,0.7992827892303467,0.29805353879928587,0.8644487380981445,0.3341115196545919,0.8642939516901971,0.322232562204202,0.79913698554039,0.318842382033666,1280,960,False
9,31_04_HDR_20250430-0710.jpg,0,0.4311551973223686,0.5287953232725461,0.5317745685577393,0.6314781457185745,0.5163264617323875,0.5287345399459203,0.43111193716526036,0.631483254035314,1280,960,False
9,31_04_HDR_20250430-0710.jpg,1,0.6326210297644138,0.48788677106300987,0.7154092423617839,0.5639542202154796,0.6448655201494693,0.5072174934546153,0.7152883164584637,0.5585127983490625,1280,960,False
9,31_04_HDR_20250430-0710.jpg,2,0.5632787674665451,0.6980000873406728,0.6262162774801254,0.7991575012604396,0.6103186708688736,0.6979963970184326,0.5788932019472123,0.7991581575075786,1280,960,False
9,31_04_HDR_20250430-0710.jpg,3,0.680516804009676,0.7432040254275004,0.790568869560957,0.8166427612304688,0.7905389730632305,0.7746858765681585,0.6804506908357143,0.8163366780678432,1280,960,False
